,events.out.tfevents.1556352201.drltf.events.model
1000,0.9992753267288208
2000,0.9995620846748352
3000,0.999718427658081
4000,0.9997609257698059
5000,0.9997813105583191
6000,0.9998416900634766
7000,0.9998576641082764
8000,0.9998780488967896
9000,0.9999643564224243
10000,0.9999674558639526
11000,1.0000030994415283
12000,1.0000109672546387
13000,1.0000379085540771
14000,1.0000035762786865
15000,1.0000112056732178
16000,1.0000065565109253
17000,1.0000109672546387
18000,0.9999934434890747
19000,0.9999858140945435
20000,0.9999640583992004
21000,0.9999604225158691
22000,0.9999620318412781
23000,0.999987006187439
24000,0.9999950528144836
25000,1.000003457069397
26000,1.0000133514404297
27000,1.0000364780426025
28000,1.000030279159546
29000,1.0000522136688232
30000,1.0000419616699219
31000,1.0000178813934326
32000,1.000016689300537
33000,0.999996542930603
34000,1.0000028610229492
35000,1.0000050067901611
36000,1.0000174045562744
37000,1.0000078678131104
38000,1.0000050067901611
39000,1.0000065565109253
40000,1.0000125169754028
41000,1.0000033378601074
42000,0.9999982714653015
43000,1.0000007152557373
44000,0.9999819993972778
45000,0.9999706149101257
46000,0.9999319314956665
47000,0.9999245405197144
48000,0.9999244809150696
49000,0.9999081492424011
50000,0.9998679161071777
51000,0.9998677968978882
52000,0.9998758435249329
53000,0.999847412109375
54000,0.9998882412910461
55000,0.9999330639839172
56000,0.9999569654464722
57000,0.9999785423278809
58000,0.999991774559021
59000,1.0000375509262085
60000,1.0000145435333252
61000,1.0000312328338623
62000,1.0000150203704834
63000,1.0000114440917969
64000,1.0000252723693848
65000,1.0000271797180176
66000,1.000017762184143
67000,1.0000227689743042
68000,1.0000039339065552
69000,0.9999992251396179
70000,0.9999923706054688
71000,1.0000263452529907
72000,1.0000288486480713
73000,0.999937891960144
74000,0.9999707937240601
75000,0.9999414682388306
76000,0.9999839663505554
77000,1.000018835067749
78000,1.0000345706939697
79000,1.0000488758087158
80000,1.0000852346420288
81000,1.0000752210617065
82000,1.0000313520431519
83000,1.0000441074371338
84000,1.0000171661376953
85000,1.000004529953003
86000,0.9999510049819946
87000,0.9999512434005737
88000,0.9999265670776367
89000,0.9999446868896484
90000,1.0000113248825073
91000,0.9999940991401672
92000,0.9999548196792603
93000,0.9999595880508423
94000,0.9999720454216003
95000,0.9999375343322754
96000,0.9999195337295532
97000,0.9999073147773743
98000,0.9998982548713684
99000,0.9999286532402039
100000,1.0000001192092896
101000,1.0000355243682861
102000,1.0000596046447754
103000,1.0000433921813965
104000,1.0000247955322266
105000,1.0000364780426025
106000,1.0000172853469849
107000,1.0000202655792236
108000,0.9999753832817078
109000,0.9999823570251465
110000,0.9999797940254211
111000,1.000050663948059
112000,1.000135064125061
113000,1.0002073049545288
114000,1.0002315044403076
115000,1.0001988410949707
116000,1.0002081394195557
117000,1.000274419784546
118000,1.000238299369812
119000,1.0002490282058716
120000,1.0001254081726074
121000,1.0001939535140991
122000,1.0000779628753662
123000,1.0000412464141846
124000,0.9999614953994751
125000,1.000012993812561
126000,0.9999596476554871
127000,0.9999211430549622
128000,0.9999273419380188
129000,0.99993497133255
130000,0.999825656414032
131000,0.9998282194137573
132000,0.999886691570282
133000,0.9999378323554993
134000,1.0000382661819458
135000,0.9999735951423645
136000,0.9999644160270691
137000,0.9999260902404785
138000,0.9999202489852905
139000,0.999894917011261
140000,0.9998812675476074
141000,0.999920666217804
142000,0.9999033212661743
143000,0.9998319745063782
144000,0.9998111724853516
145000,0.9997633695602417
146000,0.9998024106025696
147000,0.9998159408569336
148000,0.9998712539672852
149000,0.9999407529830933
150000,1.000059962272644
